information,price,notebook_id
"Ноутбук; Производитель: Apple. Операционная система: MacOS Monterey; Диагональ экрана: 13.6""; Яркость: 500; Разрешение экрана: 2560x1664
Пикс; Тип матрицы: IPS; Производитель процессора: Apple; Тактовая частота: 3.49; Количество ядер: 8; Тип видеокарты: И",149990,262
"Графический контроллер: Intel Iris Xe Graphics; Диагональ экрана: 13.9""(35.3 см); Диагональ/разрешение: 13.9""/3000х2000 пикс.; Количество ядер: 4; Кэш-память: 12 МБ; Максимальная тактовая частота: 4.7 ГГц; Модель процессора: 1165G7; ОС Windows: установлен",99999,263
"Производитель: HP. Ноутбук HP ""Laptop 17-cp0004ny"" 60V14EA (Ryzen 7 5700U-1.80ГГц, 8ГБ, 512ГБ SSD, Radeon, WiFi, BT, WebCam, 17.3"" 1920x1080, W'11 H), черный",79079,264
Важная особенность: Вес меньше 1 кг; Количество ядер: 6; Кэш-память: 16 МБ; Модель: 13-be0069ur; Модель процессора: 5600U; ОС Windows: установлена; Обратите внимание: Цветопередача sRGB 100%; Операционная система: Windows 11 Домашняя 64; Пользователи оцен,65999,265
"Гарантия: 1 год; Гарантия предоставляется: продавцом; Графический процессор ядер: 16; Диагональ/разрешение: 16.2""/3456x2234 пикс.; ЗД для отчета BI/BO: 16.2""/3456x2234 пикс./Apple/M1 Pro/16 ГБ/512 ГБ/macOS; Количество ядер: 10; Модель: MK1E3RU/A; Операцио",189999,266
"Ноутбук; Производитель: Apple. Операционная система: MacOS; Диагональ экрана: 13.3""; Яркость: 500; Разрешение экрана: 2560x1600
Пикс; Тип матрицы: IPS; Производитель процессора: Apple; Количество ядер: 8; Тип видеокарты: Интегрированная; Производитель вид",107999,267
"Версия ОС: 10 Home; Гарантия: 1 год; ЗД для отчета BI/BO: 14""/1920x1080 пикс./IPS/Intel/Celeron/Intel UHD Graphics 600/4 ГБ/64 ГБ/Windows 10 Домашняя 64; Количество ядер: 2; Кэш-память: 4 МБ; Модель: EVE 14 C415; Модель процессора: N4020; ОС Windows: уста",17999,268
Графический контроллер: GeForce RTX 3050 Ti 4GB; Количество ядер: 4; Кэш-память: 8 МБ; Максимальная тактовая частота: 4.4 ГГц; Модель: 82K1015TRK; Модель процессора: Intel Core i5-11300H; Объем видеопамяти: 4 ГБ; Операционная система: не установлена; Прои,89999,269
"Гарантия: 1 год; Гарантия предоставляется: продавцом; ЗД для отчета BI/BO: 15.6""/1920x1080 пикс./TN/AMD/Ryzen 5/Radeon Graphics/8 ГБ/256 ГБ/Windows 10 Pro 64; Количество ядер: 6; Кэш-память: 8 МБ; Модель процессора: 5500U; ОС Windows: установлена; Операци",45999,270
"Графический контроллер: Intel UHD Graphics; Диагональ экрана: 14""(35.5 см); Диагональ/разрешение: 14""/1920x1080 пикс.; Количество ядер: 4; Кэш-память: 8 МБ; Максимальная тактовая частота: 4.2 ГГц; Модель процессора: 10210U; ОС Windows: установлена; Операц",54999,271
"Ноутбук; Производитель: Acer. Операционная система: Без ОС; Диагональ экрана: 15.6""; Разрешение экрана: 1920x1080
Пикс; Поверхность: Матовая; Производитель процессора: Intel; Тактовая частота: 1.1; Количество ядер: 4; Тип видеокарты: Интегрированная; Прои",34999,272
"Производитель: Lenovo. Ноутбук Lenovo ""IdeaPad 5 15ITL05"" 82FG00E4RK (Core i5 1135G7-2.40ГГц, 16ГБ, 512ГБ SSD, IrisXe, WiFi, BT, WebCam, 15.6"" 1920x1080, FreeDOS), серый",104988,273
"Производитель: ASUS. Ноутбук ASUS ""TUF Gaming F15 FX516PC-HN003"" 90NR05U1-M01690 (Core i5 11300H-3.10ГГц, 16ГБ, 512ГБ SSD, 4ГБ GFRTX3050, 1Гбит LAN, WiFi, BT, WebCam, 15.6"" 1920x1080, без ОС), черный",94036,274
"Игровой ноутбук; Производитель: Thunderobot. Операционная система: Windows 11 Профессиональная x64; Диагональ экрана: 17.3""; Разрешение экрана: 1920x1080
Пикс; Поверхность: Матовая; Производитель процессора: Intel; Тактовая частота: 2; Количество ядер: 8;",109999,275
"Гарантия: 1 год; Гарантия предоставляется: продавцом; ЗД для отчета BI/BO: 15.6""/1920x1080 пикс./TN/Intel/Celeron/Intel UHD Graphics 600/4 ГБ/1 ТБ/не установлена; Количество ядер: 2; Кэш-память: 4 МБ; Максимальная тактовая частота: 2.6 ГГц; Модель процесс",24999,276
